from_HexID,to_HexID,distance
9,42,9602.832272057365
9,44,5755.626747601718
9,45,7096.844923211009
9,46,8080.5978244927
9,47,8481.152286160577
9,48,9187.206743255882
9,49,10029.390871141042
9,50,9603.870861642463
9,51,8636.640764312437
9,52,7966.630016919898
9,53,6310.032748865966
9,54,7943.621349248915
9,55,9563.522650446534
9,56,10165.693455732617
9,57,10356.512466067208
9,58,10414.622735299106
9,59,8285.995049258045
9,60,8317.592801826275
9,61,7559.4718347644675
9,62,8645.706959663272
10,11,2653.728169197578
10,12,3089.894322539127
10,13,4464.100642862402
10,14,5671.317610411878
10,16,3994.4635646152315
10,17,2579.572401651253
10,18,2100.8302581497987
10,19,1420.9303615289757
10,20,2359.84741120512
10,22,4642.8552031799745
10,23,8019.014901218646
10,24,3227.72926515419
10,25,2488.2228950238505
10,26,1763.460086232283
10,27,2288.5484070138427
10,28,3218.5105813190776
10,29,4235.047297122624
10,30,5023.285154500751
10,31,8213.99982452119
10,32,9125.522037617087
10,33,9812.49517753471
10,34,9723.987351546293
10,35,3253.4713769122195
10,36,3283.4237797790875
10,38,5060.252090102008
10,39,9543.27586034046
10,40,10919.738106991374
10,42,8643.718242510293
10,44,4796.512718054646
10,45,5377.174102003628
10,46,6360.9270032853165
10,47,9632.747503067843
10,48,10338.801960163144
10,49,9546.565043546674
10,50,8644.756832095381
10,51,7677.526734765361
10,52,7007.515987372825
10,53,5350.918719318894
10,54,6262.2207825114
10,55,10715.117867353796
10,56,10850.754362915703
10,57,9397.398436520127
10,58,9455.508705752027
10,59,7326.88101971097
10,60,7358.478772279203
10,61,6600.357805217393
10,62,7375.720181897249
11,12,1739.6862798445406
11,13,3130.8806129356844
11,14,4989.824778470383
11,16,5528.870916334539
11,17,4113.979753370561
11,18,3559.97822612076
11,19,1889.7263751091496
11,20,1678.3545792636246
11,22,3961.3623712384783
11,23,9011.84049159332
11,24,4762.1366168734985
11,25,3947.370862994813
11,26,3084.0713766724452
11,27,2284.275674960025
11,28,2918.6351757388256
11,29,3553.554465181126
11,30,4341.792322559251
11,31,9174.102396317254
11,32,10118.347627991763
11,33,10805.320767909385
11,34,10268.423895757262
11,35,3250.9407849123504
11,36,3280.8931877792184
11,38,4539.726351513627
11,39,10503.378432136524
11,40,11509.527240575513
11,42,9188.154786721261
11,44,5312.946904996104
11,45,4977.565385221057
11,46,5840.401264696936
11,47,10588.89471474043
11,48,10881.689844707618
11,49,9915.516067904486
11,50,9013.707856453193
11,51,8221.963278976333
11,52,7551.952531583795
11,53,5895.355263529863
11,54,5862.612065728829
11,55,11671.265079026383
11,56,11219.705387273514
11,57,9766.238441857977
11,58,9495.35909521931
11,59,7366.731409178251
11,60,7562.595584723699
11,61,6738.822433347751
11,62,6976.111465114678
12,13,1781.7671291612287
12,14,3680.384778284059
12,16,5975.689849130368
12,17,4938.873375537503
12,18,3886.165577577583
12,19,2060.5129920309196
12,20,964.2212683429574
12,22,2651.9223710521583
12,23,9904.644780757866
12,24,5082.823441144528
12,25,4178.7021729665585
12,26,3138.6202023260416
12,27,2043.269248431398
12,28,2378.8001553963504
